Date,Call_Max_Daily,Put_Max_Daily,equity_open,high_equity,low_equity,close_equity,Max,weekday,spy_direction_lag1,intraday_range_lag1,spy_direction_lag2,day_classification,d1,d2,d3,d4,d5,weekday_encoded
2025-04-23,1.1704347826086958,2.4044444444444446,542.63,545.43,533.88,535.41,2.4044444444444446,Wednesday,5.510000000000105,8.529999999999973,-5.5,high,very_high,very_high,low,very_high,average,4
2025-04-24,3.7580645161290325,1.002,537.77,547.43,537.74,546.54,3.7580645161290325,Thursday,-7.220000000000027,11.549999999999955,5.510000000000105,high,high,very_high,very_high,low,very_high,2
2025-04-25,1.6895161290322582,1.3181818181818181,546.43,551.05,543.69,550.52,1.6895161290322582,Friday,8.769999999999982,9.68999999999994,-7.220000000000027,average,high,high,very_high,very_high,low,0
2025-04-28,1.0,4.886075949367088,553.12,553.55,545.02,550.94,4.886075949367088,Monday,4.090000000000032,7.3599999999999,8.769999999999982,very_high,average,high,high,very_high,very_high,1
2025-04-29,2.287128712871287,1.0818181818181818,550.32,555.45,549.41,554.14,2.287128712871287,Tuesday,-2.17999999999995,8.529999999999973,4.090000000000032,high,very_high,average,high,high,very_high,3
2025-04-30,3.185483870967742,1.2825278810408922,543.56,556.52,541.52,554.35,3.185483870967742,Wednesday,3.8199999999999363,6.040000000000077,-2.17999999999995,high,high,very_high,average,high,high,4
2025-05-01,1.597222222222222,1.2219730941704037,560.0263,564.0699,557.86,558.46,1.597222222222222,Thursday,10.790000000000077,15.0,3.8199999999999363,average,high,high,very_high,average,high,2
2025-05-02,1.7346938775510203,1.3076923076923077,564.74,568.38,562.38,566.62,1.7346938775510203,Friday,-1.5662999999999556,6.209899999999948,10.790000000000077,average,average,high,high,very_high,average,0
2025-05-05,2.1411764705882352,1.0,562.51,566.65,561.7,563.53,2.1411764705882352,Monday,1.8799999999999955,6.0,-1.5662999999999556,high,average,average,high,high,very_high,1
2025-05-06,3.071428571428571,1.6551724137931034,559.24,563.3476,556.96,558.8,3.071428571428571,Tuesday,1.0199999999999818,4.949999999999932,1.8799999999999955,high,high,average,average,high,high,3
2025-05-07,1.146953405017921,2.121212121212121,561.0001,563.82,556.04,561.23,2.121212121212121,Wednesday,-0.44000000000005457,6.38760000000002,1.0199999999999818,high,high,high,average,average,high,4
2025-05-08,2.8260869565217392,1.7619047619047619,564.84,570.31,561.7,564.92,2.8260869565217392,Thursday,0.2299000000000433,7.780000000000086,-0.44000000000005457,high,high,high,high,average,average,2
2025-05-09,1.181159420289855,1.972222222222222,566.25,567.36,562.7637,564.29,1.972222222222222,Friday,0.07999999999992724,8.6099999999999,0.2299000000000433,average,high,high,high,high,average,0
2025-05-12,1.6484374999999998,1.2104787714543812,578.84,583.0,577.04,582.84,1.6484374999999998,Monday,-1.9600000000000364,4.596300000000042,0.07999999999992724,average,average,high,high,high,high,1
2025-05-13,3.25,1.0,584.39,589.08,584.04,586.81,3.25,Tuesday,4.0,5.960000000000036,-1.9600000000000364,high,average,average,high,high,high,3
2025-05-14,1.1435897435897435,1.3,587.79,588.5651,585.535,587.56,1.3,Wednesday,2.419999999999959,5.040000000000077,4.0,low,high,average,average,high,high,4
2025-05-15,4.266666666666667,1.059322033898305,586.23,590.97,585.0969,590.41,4.266666666666667,Thursday,-0.2300000000000182,3.0301000000000613,2.419999999999959,very_high,low,high,average,average,high,2
2025-05-16,2.588235294117647,1.263157894736842,590.34,594.5,589.28,594.29,2.588235294117647,Friday,4.17999999999995,5.873100000000022,-0.2300000000000182,high,very_high,low,high,average,average,0
2025-05-19,4.552631578947368,1.0363164721141376,590.48,595.54,588.51,594.94,4.552631578947368,Monday,3.949999999999932,5.220000000000027,4.17999999999995,very_high,high,very_high,low,high,average,1
2025-05-20,1.2209737827715355,1.6666666666666665,593.02,594.05,589.6,592.83,1.6666666666666665,Tuesday,4.460000000000036,7.029999999999973,3.949999999999932,average,very_high,high,very_high,low,high,3
2025-05-21,1.890625,8.695652173913043,589.79,592.58,581.82,582.96,8.695652173913043,Wednesday,-0.18999999999994088,4.449999999999932,4.460000000000036,very_high,average,very_high,high,very_high,low,4
2025-05-22,1.8823529411764706,1.178070898598516,582.69,586.62,581.51,583.03,1.8823529411764706,Thursday,-6.829999999999927,10.759999999999991,-0.18999999999994088,average,very_high,average,very_high,high,very_high,2
2025-05-23,1.8636363636363635,1.0325842696629213,577.17,581.8101,576.07,579.16,1.8636363636363635,Friday,0.33999999999991815,5.110000000000014,-6.829999999999927,average,average,very_high,average,very_high,high,0
2025-05-27,6.545454545454545,1.0183333333333333,585.6,591.31,578.43,591.06,6.545454545454545,Tuesday,1.990000000000009,5.740099999999984,0.33999999999991815,very_high,average,average,very_high,average,very_high,3
2025-05-28,1.0,2.1875,592.445,592.56,586.985,587.71,2.1875,Wednesday,5.459999999999923,12.879999999999995,1.990000000000009,high,very_high,average,average,very_high,average,4
2025-05-29,1.0519125683060109,2.5294117647058822,591.02,592.05,586.07,590.0,2.5294117647058822,Thursday,-4.735000000000014,5.574999999999932,5.459999999999923,high,high,very_high,average,average,very_high,2
2025-05-30,1.8214285714285714,2.20125786163522,587.73,591.1299,583.235,589.47,2.20125786163522,Friday,-1.0199999999999818,5.9799999999999045,-4.735000000000014,high,high,high,very_high,average,average,0
2025-06-02,2.076271186440678,3.12,589.29,592.79,585.06,592.65,3.12,Monday,1.740000000000009,7.894900000000007,-1.0199999999999818,high,high,high,high,very_high,average,1
2025-06-03,3.7575757575757573,1.1605839416058394,593.04,597.08,591.85,596.11,3.7575757575757573,Tuesday,3.3600000000000136,7.730000000000018,1.740000000000009,high,high,high,high,high,very_high,3
2025-06-04,1.0835164835164834,1.4634146341463414,597.38,597.93,595.49,595.9,1.4634146341463414,Wednesday,3.07000000000005,5.230000000000018,3.3600000000000136,low,high,high,high,high,high,4
2025-06-05,1.7078651685393258,1.8848167539267018,595.85,599.0,591.05,593.01,1.8848167539267018,Thursday,-1.4800000000000182,2.439999999999941,3.07000000000005,average,low,high,high,high,high,2
2025-06-06,1.0,2.0411764705882356,600.415,600.83,596.86,599.05,2.0411764705882356,Friday,-2.840000000000032,7.9500000000000455,-1.4800000000000182,high,average,low,high,high,high,0
2025-06-09,1.5774647887323945,1.0459770114942528,599.17,601.25,598.79,599.56,1.5774647887323945,Monday,-1.365000000000009,3.9700000000000273,-2.840000000000032,average,high,average,low,high,high,1
2025-06-10,1.8773584905660377,1.1097410604192355,600.51,603.47,599.09,603.06,1.8773584905660377,Tuesday,0.38999999999998636,2.4600000000000364,-1.365000000000009,average,average,high,average,low,high,3
2025-06-11,1.470198675496689,2.3076923076923075,603.19,605.06,599.27,601.4,2.3076923076923075,Wednesday,2.5499999999999545,4.3799999999999955,0.38999999999998636,high,average,average,high,average,low,4
2025-06-12,2.7307692307692304,1.0993017843289372,600.7,603.72,600.36,603.72,2.7307692307692304,Thursday,-1.7900000000000773,5.789999999999964,2.5499999999999545,high,high,average,average,high,average,2
2025-06-13,1.4265402843601895,2.0697674418604652,599.69,601.85,595.48,596.95,2.0697674418604652,Friday,3.019999999999982,3.3600000000000136,-1.7900000000000773,high,high,high,average,average,high,0
2025-06-16,4.791666666666666,1.1547169811320754,601.37,604.45,601.26,602.71,4.791666666666666,Monday,-2.740000000000009,6.3700000000000045,3.019999999999982,very_high,high,high,high,average,average,1
2025-06-17,1.6296296296296295,2.0,600.0,601.75,596.76,597.55,2.0,Tuesday,1.3400000000000318,3.1900000000000546,-2.740000000000009,average,very_high,high,high,high,average,3
